SOURCE_ID,SOURCE_TYPE,TITLE,URL,PUBLICATION_DATE,AUTHOR,CHANNEL_ID,FIRST_PARTY_STATUS,RETRIEVAL_DATE,RAW_ARTIFACT_SHA256,TRANSCRIPT_AVAILABLE,FRAME_EXTRACTION_AVAILABLE,NOTES
YT_VIDEO_WWtr5DUcVms,YOUTUBE_VIDEO,"Arjo's ""Order Block"" Theory",https://www.youtube.com/watch?v=WWtr5DUcVms,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_X1JhNHVN11s,YOUTUBE_VIDEO,Breaker Blocks - A-Z Guide Episode 3,https://www.youtube.com/watch?v=X1JhNHVN11s,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_X3IDEQ_xTJo,YOUTUBE_VIDEO,Entries using Order Flow,https://www.youtube.com/watch?v=X3IDEQ_xTJo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_XPYb46dwMGk,YOUTUBE_VIDEO,How 1 Candle Tells You Everything,https://www.youtube.com/watch?v=XPYb46dwMGk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_X_HD32KDbH0,YOUTUBE_VIDEO,This 1 Candle Reveals Price's Next Move,https://www.youtube.com/watch?v=X_HD32KDbH0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Y-GpVvlt7FI,YOUTUBE_VIDEO,1 Candle Tells You Everything,https://www.youtube.com/watch?v=Y-GpVvlt7FI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_YZPD-TAFNuk,YOUTUBE_VIDEO,The 2 Candles That Tell You Everything - Ep. 2,https://www.youtube.com/watch?v=YZPD-TAFNuk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_Y_l0nfem0xA,YOUTUBE_VIDEO,The Real Reason Why Your Trading Is Not Improving,https://www.youtube.com/watch?v=Y_l0nfem0xA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_aNXRvfDFxgk,YOUTUBE_VIDEO,2 concepts that will change your trading: Market Structure and Fair Value Areas,https://www.youtube.com/watch?v=aNXRvfDFxgk,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_aYsJWSj0PSE,YOUTUBE_VIDEO,How Adding More Concepts is Making Your Trading Worse,https://www.youtube.com/watch?v=aYsJWSj0PSE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_ae6IgHw6lOM,YOUTUBE_VIDEO,Liquidity + FVGs = Money,https://www.youtube.com/watch?v=ae6IgHw6lOM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_d9fn1DOxkXA,YOUTUBE_VIDEO,How to trade Turtle Soups (Liquidity Sweeps),https://www.youtube.com/watch?v=d9fn1DOxkXA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_dGZeBE--kWc,YOUTUBE_VIDEO,The Best ‘Step-by-Step’ Top Down Analysis,https://www.youtube.com/watch?v=dGZeBE--kWc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_dbMLeaSIBRs,YOUTUBE_VIDEO,Best Daily Bias Concept (simplified) - Ep 36,https://www.youtube.com/watch?v=dbMLeaSIBRs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_dgT2AYbG80M,YOUTUBE_VIDEO,Fix Your Daily Bias in 20 Minutes,https://www.youtube.com/watch?v=dgT2AYbG80M,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_dtrF6QNmaRg,YOUTUBE_VIDEO,Simple and Effective Top Down Analysis Strategy,https://www.youtube.com/watch?v=dtrF6QNmaRg,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_eO3gCRCQp-I,YOUTUBE_VIDEO,The 1st thing every trader should know: PD Arrays,https://www.youtube.com/watch?v=eO3gCRCQp-I,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_edbXPR5Sgfo,YOUTUBE_VIDEO,Filtering Process in Trading (pair selection) - A-Z Guide Episode 14,https://www.youtube.com/watch?v=edbXPR5Sgfo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_fOhTxWetcSs,YOUTUBE_VIDEO,This is How You Use Liquidity to Your Advantage,https://www.youtube.com/watch?v=fOhTxWetcSs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_gT5SFdwIYC0,YOUTUBE_VIDEO,"How I made $13000 Trading just FVGs, in 1 day",https://www.youtube.com/watch?v=gT5SFdwIYC0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_gaYhxL56I98,YOUTUBE_VIDEO,Every Top-Down Analysis Secret Explained in 48 Minutes,https://www.youtube.com/watch?v=gaYhxL56I98,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_grRcSB0ZfV4,YOUTUBE_VIDEO,Stop using Market Structure Shift (use this instead),https://www.youtube.com/watch?v=grRcSB0ZfV4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_hhJho7OZieQ,YOUTUBE_VIDEO,"How I Made $24,000 in 1 Week, Using FLOD & LLOD - Ep. 9",https://www.youtube.com/watch?v=hhJho7OZieQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_hqvMBGpslH4,YOUTUBE_VIDEO,Arjo's World of Fair Value Gaps,https://www.youtube.com/watch?v=hqvMBGpslH4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_iCsOKQqLtaI,YOUTUBE_VIDEO,Arjo’s 2 Candle Rejection Theory,https://www.youtube.com/watch?v=iCsOKQqLtaI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_igAeuiM_LC4,YOUTUBE_VIDEO,Use This Concept To Be Better Than 99% Of Traders (External & Internal Liquidity) - Ep. 8,https://www.youtube.com/watch?v=igAeuiM_LC4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_ihj01J3_V_U,YOUTUBE_VIDEO,Liquidity Sweep vs Liquidity Run,https://www.youtube.com/watch?v=ihj01J3_V_U,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_ipJO7-11Eyw,YOUTUBE_VIDEO,All Orderblock Secrets,https://www.youtube.com/watch?v=ipJO7-11Eyw,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_jLfdnr5PMq4,YOUTUBE_VIDEO,All the Market Maker Model Secrets - Ep 34,https://www.youtube.com/watch?v=jLfdnr5PMq4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_jT8PC5XWNno,YOUTUBE_VIDEO,Fix Your Entries in 22 Minutes,https://www.youtube.com/watch?v=jT8PC5XWNno,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_jmYQr5dn_Pg,YOUTUBE_VIDEO,Things You NEED to know before You Start Trading - Ep 38,https://www.youtube.com/watch?v=jmYQr5dn_Pg,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_jr_JsuqJ4HA,YOUTUBE_VIDEO,"Boring Truths, but it Will Give You an Unfair Advantage in Trading",https://www.youtube.com/watch?v=jr_JsuqJ4HA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_kccxTbOJgP4,YOUTUBE_VIDEO,What REAL Institutional Market Structure is - Ep. 13,https://www.youtube.com/watch?v=kccxTbOJgP4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_kpjPz1-JaLQ,YOUTUBE_VIDEO,How Market Structure ‘Pulls’ Price (44-Minute Masterclass),https://www.youtube.com/watch?v=kpjPz1-JaLQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_kqQcQ-vWkFQ,YOUTUBE_VIDEO,Time Trading Made Simple,https://www.youtube.com/watch?v=kqQcQ-vWkFQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_l2tA1P0k6EQ,YOUTUBE_VIDEO,Next Level Market Structure Trading - A-Z Guide Episode 9,https://www.youtube.com/watch?v=l2tA1P0k6EQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_m9lbglU1jdQ,YOUTUBE_VIDEO,I’ve Studied FVGs for 5 Years. There’s Something Better,https://www.youtube.com/watch?v=m9lbglU1jdQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_mQZxHDvBbCo,YOUTUBE_VIDEO,3 Step Liquidity Trading Strategy - Ep. 7,https://www.youtube.com/watch?v=mQZxHDvBbCo,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_mlXBuNHO1c8,YOUTUBE_VIDEO,Order Flow Shows You the Target - Ep.1,https://www.youtube.com/watch?v=mlXBuNHO1c8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_mpvHYxpeFY4,YOUTUBE_VIDEO,"FVG Secrets, But They Get Increasingly More Advanced",https://www.youtube.com/watch?v=mpvHYxpeFY4,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_nPITqKPiI-0,YOUTUBE_VIDEO,Quite literally the easiest conditions to trade: All-Time Highs,https://www.youtube.com/watch?v=nPITqKPiI-0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_nWX61iq7cEM,YOUTUBE_VIDEO,Best Timeframes: Step by Step Guide,https://www.youtube.com/watch?v=nWX61iq7cEM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_oR9d2oTf_wY,YOUTUBE_VIDEO,Arjo's 2 Candle Rejection Theory (2.0),https://www.youtube.com/watch?v=oR9d2oTf_wY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_oa7AgFtQGVw,YOUTUBE_VIDEO,Ex-Prop Firm Owner Shows the Real Way to Get Your First Payout,https://www.youtube.com/watch?v=oa7AgFtQGVw,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_pGsBw66csvc,YOUTUBE_VIDEO,Know When Price Will Consolidate (Step-by-Step) - Ep 27,https://www.youtube.com/watch?v=pGsBw66csvc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_pYcnjbg0n8w,YOUTUBE_VIDEO,Count Arguments to Finally Trade with Clarity,https://www.youtube.com/watch?v=pYcnjbg0n8w,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_qHM8tQ2QNYs,YOUTUBE_VIDEO,"Arjo's ""Fair Value Gap"" Theory",https://www.youtube.com/watch?v=qHM8tQ2QNYs,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_s8bNLVrPLUE,YOUTUBE_VIDEO,Power of 3  AMD  OHLC/OLHC - A-Z Guide Episode 18,https://www.youtube.com/watch?v=s8bNLVrPLUE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_sPGSHQNDCPU,YOUTUBE_VIDEO,Master 'PD Arrays' and You Master The Market,https://www.youtube.com/watch?v=sPGSHQNDCPU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_sVRa9zAH5Rc,YOUTUBE_VIDEO,Trading Plan for New York Killzone - Ep 30,https://www.youtube.com/watch?v=sVRa9zAH5Rc,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_tQbYKKW28hU,YOUTUBE_VIDEO,Draw On Liquidity (only video you need),https://www.youtube.com/watch?v=tQbYKKW28hU,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uAHhG9YFxEY,YOUTUBE_VIDEO,Everything about Breakaway Gaps,https://www.youtube.com/watch?v=uAHhG9YFxEY,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uPjyxLbEFb8,YOUTUBE_VIDEO,Your Daily Bias is Inconsistent Because You Don't Know What You’re Waiting For,https://www.youtube.com/watch?v=uPjyxLbEFb8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uPk8Aqt9S6M,YOUTUBE_VIDEO,Trading Killzones Explained - A-Z Guide Episode 16,https://www.youtube.com/watch?v=uPk8Aqt9S6M,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uWWASZ5UgdE,YOUTUBE_VIDEO,Trading Market Structure like you've never seen before - A-Z Guide Episode 10,https://www.youtube.com/watch?v=uWWASZ5UgdE,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uYv-OaJmJDM,YOUTUBE_VIDEO,Be a Profitable Trader in 2024 (FULL BLUEPRINT),https://www.youtube.com/watch?v=uYv-OaJmJDM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_uku0JXnprRI,YOUTUBE_VIDEO,How to make Money using ICT One shot One kill setups!,https://www.youtube.com/watch?v=uku0JXnprRI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_umpHLqX02oQ,YOUTUBE_VIDEO,Knowing the Daily Bias isn't enough; you also need good Delivery,https://www.youtube.com/watch?v=umpHLqX02oQ,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_upPbPXvC6ec,YOUTUBE_VIDEO,Time and Price (All Secrets),https://www.youtube.com/watch?v=upPbPXvC6ec,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_utWXzcKiMJ0,YOUTUBE_VIDEO,Candle Science will Change The Way You View Price Action,https://www.youtube.com/watch?v=utWXzcKiMJ0,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_v-AlwvUpm78,YOUTUBE_VIDEO,How to Predict the 3rd Candle in any FVG,https://www.youtube.com/watch?v=v-AlwvUpm78,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_vnvSclXSasM,YOUTUBE_VIDEO,Know Which Fair Value Gap To Use (Breakaway Gap),https://www.youtube.com/watch?v=vnvSclXSasM,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xD4pRxgreTA,YOUTUBE_VIDEO,Trading with a Fulltime Job? No Problem! (Lost Art) - Ep 35,https://www.youtube.com/watch?v=xD4pRxgreTA,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xTdSe_vJQ5s,YOUTUBE_VIDEO,"No Need To Guess, Start Knowing 'The Target'",https://www.youtube.com/watch?v=xTdSe_vJQ5s,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xZUj-7sGM14,YOUTUBE_VIDEO,trading Silver Bullet (WHEN and WHERE to enter) - Ep 33,https://www.youtube.com/watch?v=xZUj-7sGM14,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xpg6lcH1sJ8,YOUTUBE_VIDEO,"FVGs are Superior, but avoid these mistakes",https://www.youtube.com/watch?v=xpg6lcH1sJ8,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
YT_VIDEO_xtk38LGGscI,YOUTUBE_VIDEO,A Top Down Analysis that suits YOU,https://www.youtube.com/watch?v=xtk38LGGscI,,Arjo,UCM8bXuYt7JZ0G7mcoYY9v7Q,CONFIRMED_FIRST_PARTY,2026-08-15,,UNKNOWN,UNKNOWN,Discovered deterministically from official YouTube videos surface; relevance unassessed; no semantic closure performed
